filename,molecule,ansatz,layers,basis,init,n_qubits,norb,n_alpha_target,n_beta_target,n_unique_strings,n_correct_strings,frac_correct_strings,prob_mass_correct,prob_mass_1e_neighbor
ethane_LUCJ_L3_cc-pVDZ_random.npz,ethane,LUCJ,3,cc-pVDZ,random,32,16,9,9,10000,382,0.0382,0.03820000000000001,0.13200000000000003
ethane_LUCJ_L3_cc-pVDZ_zeroes.npz,ethane,LUCJ,3,cc-pVDZ,zeroes,32,16,9,9,8049,514,0.06385886445521183,0.0872,0.21750000000000003
ethane_LUCJ_L4_STO-3G_CCSD.npz,ethane,LUCJ,4,STO-3G,CCSD,32,16,9,9,10000,362,0.0362,0.03620000000000001,0.1254
ethane_LUCJ_L4_STO-3G_ML.npz,ethane,LUCJ,4,STO-3G,ML,32,16,9,9,10000,356,0.0356,0.03560000000000001,0.12010000000000003
ethane_LUCJ_L4_STO-3G_ML_exact.npz,ethane,LUCJ,4,STO-3G,ML_exact,32,16,9,9,10000,335,0.0335,0.0335,0.1254
ethane_LUCJ_L4_STO-3G_MP2.npz,ethane,LUCJ,4,STO-3G,MP2,32,16,9,9,10000,384,0.0384,0.03840000000000001,0.12580000000000002
ethane_LUCJ_L4_STO-3G_random.npz,ethane,LUCJ,4,STO-3G,random,32,16,9,9,10000,346,0.0346,0.034600000000000006,0.12550000000000003
ethane_LUCJ_L4_STO-3G_zeroes.npz,ethane,LUCJ,4,STO-3G,zeroes,32,16,9,9,7584,512,0.06751054852320675,0.09799999999999999,0.23629999999999998
ethane_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,ethane,LUCJ,4,aug-cc-pVDZ,CCSD,32,16,9,9,10000,346,0.0346,0.034600000000000006,0.12050000000000002
ethane_LUCJ_L4_aug-cc-pVDZ_ML.npz,ethane,LUCJ,4,aug-cc-pVDZ,ML,32,16,9,9,10000,339,0.0339,0.033900000000000007,0.11840000000000003
ethane_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,ethane,LUCJ,4,aug-cc-pVDZ,ML_exact,32,16,9,9,10000,380,0.038,0.038000000000000006,0.12150000000000002
ethane_LUCJ_L4_aug-cc-pVDZ_MP2.npz,ethane,LUCJ,4,aug-cc-pVDZ,MP2,32,16,9,9,10000,331,0.0331,0.033100000000000004,0.12380000000000002
ethane_LUCJ_L4_aug-cc-pVDZ_random.npz,ethane,LUCJ,4,aug-cc-pVDZ,random,32,16,9,9,10000,346,0.0346,0.034600000000000006,0.12870000000000004
ethane_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,ethane,LUCJ,4,aug-cc-pVDZ,zeroes,32,16,9,9,8883,541,0.06090284813689069,0.07450000000000001,0.1975
ethane_LUCJ_L4_cc-pVDZ_CCSD.npz,ethane,LUCJ,4,cc-pVDZ,CCSD,32,16,9,9,10000,325,0.0325,0.0325,0.12570000000000003
ethane_LUCJ_L4_cc-pVDZ_ML.npz,ethane,LUCJ,4,cc-pVDZ,ML,32,16,9,9,10000,337,0.0337,0.03370000000000001,0.12080000000000002
ethane_LUCJ_L4_cc-pVDZ_ML_exact.npz,ethane,LUCJ,4,cc-pVDZ,ML_exact,32,16,9,9,10000,353,0.0353,0.03530000000000001,0.12570000000000003
ethane_LUCJ_L4_cc-pVDZ_MP2.npz,ethane,LUCJ,4,cc-pVDZ,MP2,32,16,9,9,10000,349,0.0349,0.0349,0.11750000000000002
ethane_LUCJ_L4_cc-pVDZ_random.npz,ethane,LUCJ,4,cc-pVDZ,random,32,16,9,9,10000,355,0.0355,0.035500000000000004,0.11940000000000003
ethane_LUCJ_L4_cc-pVDZ_zeroes.npz,ethane,LUCJ,4,cc-pVDZ,zeroes,32,16,9,9,8017,506,0.06311587875764002,0.08679999999999999,0.20860000000000006
ethane_LUCJ_L5_STO-3G_CCSD.npz,ethane,LUCJ,5,STO-3G,CCSD,32,16,9,9,10000,353,0.0353,0.03530000000000001,0.12660000000000002
ethane_LUCJ_L5_STO-3G_ML.npz,ethane,LUCJ,5,STO-3G,ML,32,16,9,9,10000,362,0.0362,0.03620000000000001,0.12320000000000003
ethane_LUCJ_L5_STO-3G_ML_exact.npz,ethane,LUCJ,5,STO-3G,ML_exact,32,16,9,9,10000,372,0.0372,0.03720000000000001,0.12610000000000002
ethane_LUCJ_L5_STO-3G_MP2.npz,ethane,LUCJ,5,STO-3G,MP2,32,16,9,9,10000,355,0.0355,0.035500000000000004,0.12200000000000003
ethane_LUCJ_L5_STO-3G_random.npz,ethane,LUCJ,5,STO-3G,random,32,16,9,9,10000,357,0.0357,0.03570000000000001,0.12600000000000003
ethane_LUCJ_L5_STO-3G_zeroes.npz,ethane,LUCJ,5,STO-3G,zeroes,32,16,9,9,7491,532,0.07101855560005339,0.10109999999999998,0.2373
ethane_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,ethane,LUCJ,5,aug-cc-pVDZ,CCSD,32,16,9,9,10000,353,0.0353,0.03530000000000001,0.11670000000000003
ethane_LUCJ_L5_aug-cc-pVDZ_ML.npz,ethane,LUCJ,5,aug-cc-pVDZ,ML,32,16,9,9,10000,360,0.036,0.03600000000000001,0.12800000000000003
ethane_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,ethane,LUCJ,5,aug-cc-pVDZ,ML_exact,32,16,9,9,10000,345,0.0345,0.0345,0.12380000000000002
ethane_LUCJ_L5_aug-cc-pVDZ_MP2.npz,ethane,LUCJ,5,aug-cc-pVDZ,MP2,32,16,9,9,10000,374,0.0374,0.03740000000000001,0.13210000000000005
ethane_LUCJ_L5_aug-cc-pVDZ_random.npz,ethane,LUCJ,5,aug-cc-pVDZ,random,32,16,9,9,10000,384,0.0384,0.03840000000000001,0.11930000000000003
ethane_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,ethane,LUCJ,5,aug-cc-pVDZ,zeroes,32,16,9,9,8800,492,0.05590909090909091,0.0712,0.21130000000000004
ethane_LUCJ_L5_cc-pVDZ_CCSD.npz,ethane,LUCJ,5,cc-pVDZ,CCSD,32,16,9,9,10000,370,0.037,0.03700000000000001,0.11950000000000002
ethane_LUCJ_L5_cc-pVDZ_ML.npz,ethane,LUCJ,5,cc-pVDZ,ML,32,16,9,9,10000,357,0.0357,0.03570000000000001,0.12300000000000003
ethane_LUCJ_L5_cc-pVDZ_ML_exact.npz,ethane,LUCJ,5,cc-pVDZ,ML_exact,32,16,9,9,10000,326,0.0326,0.032600000000000004,0.12820000000000004
ethane_LUCJ_L5_cc-pVDZ_MP2.npz,ethane,LUCJ,5,cc-pVDZ,MP2,32,16,9,9,10000,345,0.0345,0.0345,0.12910000000000005
ethane_LUCJ_L5_cc-pVDZ_random.npz,ethane,LUCJ,5,cc-pVDZ,random,32,16,9,9,10000,311,0.0311,0.031100000000000003,0.12750000000000003
ethane_LUCJ_L5_cc-pVDZ_zeroes.npz,ethane,LUCJ,5,cc-pVDZ,zeroes,32,16,9,9,8167,525,0.0642830904861026,0.0881,0.212
ethylene_LUCJ_L1_STO-3G_CCSD.npz,ethylene,LUCJ,1,STO-3G,CCSD,28,14,8,8,9955,639,0.06418884982420894,0.06530000000000001,0.18980000000000005
ethylene_LUCJ_L1_STO-3G_ML.npz,ethylene,LUCJ,1,STO-3G,ML,28,14,8,8,9864,657,0.0666058394160584,0.06720000000000001,0.20160000000000006
ethylene_LUCJ_L1_STO-3G_ML_exact.npz,ethylene,LUCJ,1,STO-3G,ML_exact,28,14,8,8,9986,608,0.0608852393350691,0.06120000000000001,0.20100000000000007
ethylene_LUCJ_L1_STO-3G_MP2.npz,ethylene,LUCJ,1,STO-3G,MP2,28,14,8,8,9938,734,0.07385791909841015,0.07490000000000002,0.21310000000000007
ethylene_LUCJ_L1_STO-3G_random.npz,ethylene,LUCJ,1,STO-3G,random,28,14,8,8,10000,607,0.0607,0.06070000000000001,0.19480000000000006
ethylene_LUCJ_L1_STO-3G_zeroes.npz,ethylene,LUCJ,1,STO-3G,zeroes,28,14,8,8,5742,414,0.07210031347962383,0.1349,0.2793
ethylene_LUCJ_L1_aug-cc-pVDZ_CCSD.npz,ethylene,LUCJ,1,aug-cc-pVDZ,CCSD,28,14,8,8,9850,669,0.06791878172588832,0.0699,0.21180000000000007
ethylene_LUCJ_L1_aug-cc-pVDZ_ML.npz,ethylene,LUCJ,1,aug-cc-pVDZ,ML,28,14,8,8,9785,760,0.07766990291262135,0.08160000000000002,0.22950000000000004
ethylene_LUCJ_L1_aug-cc-pVDZ_ML_exact.npz,ethylene,LUCJ,1,aug-cc-pVDZ,ML_exact,28,14,8,8,9784,664,0.0678659035159444,0.07100000000000001,0.21280000000000004
ethylene_LUCJ_L1_aug-cc-pVDZ_MP2.npz,ethylene,LUCJ,1,aug-cc-pVDZ,MP2,28,14,8,8,9775,695,0.0710997442455243,0.07670000000000002,0.22080000000000005
ethylene_LUCJ_L1_aug-cc-pVDZ_random.npz,ethylene,LUCJ,1,aug-cc-pVDZ,random,28,14,8,8,10000,608,0.0608,0.060800000000000014,0.19440000000000007
ethylene_LUCJ_L1_aug-cc-pVDZ_zeroes.npz,ethylene,LUCJ,1,aug-cc-pVDZ,zeroes,28,14,8,8,5667,433,0.07640727016057879,0.1528,0.30820000000000003
ethylene_LUCJ_L1_cc-pVDZ_CCSD.npz,ethylene,LUCJ,1,cc-pVDZ,CCSD,28,14,8,8,9992,587,0.058746997598078464,0.058800000000000005,0.20350000000000007
ethylene_LUCJ_L1_cc-pVDZ_ML.npz,ethylene,LUCJ,1,cc-pVDZ,ML,28,14,8,8,9965,489,0.04907175112895133,0.049500000000000016,0.16480000000000003
ethylene_LUCJ_L1_cc-pVDZ_ML_exact.npz,ethylene,LUCJ,1,cc-pVDZ,ML_exact,28,14,8,8,9983,562,0.056295702694580785,0.05660000000000001,0.17970000000000005
ethylene_LUCJ_L1_cc-pVDZ_MP2.npz,ethylene,LUCJ,1,cc-pVDZ,MP2,28,14,8,8,9972,502,0.05034095467308464,0.05060000000000001,0.16770000000000004
ethylene_LUCJ_L1_cc-pVDZ_random.npz,ethylene,LUCJ,1,cc-pVDZ,random,28,14,8,8,10000,718,0.0718,0.07180000000000002,0.21310000000000004
ethylene_LUCJ_L1_cc-pVDZ_zeroes.npz,ethylene,LUCJ,1,cc-pVDZ,zeroes,28,14,8,8,6342,473,0.07458215074109113,0.135,0.27890000000000004
ethylene_LUCJ_L2_STO-3G_CCSD.npz,ethylene,LUCJ,2,STO-3G,CCSD,28,14,8,8,10000,439,0.0439,0.04390000000000001,0.15160000000000004
ethylene_LUCJ_L2_STO-3G_ML.npz,ethylene,LUCJ,2,STO-3G,ML,28,14,8,8,9996,445,0.04451780712284914,0.04450000000000001,0.15110000000000004
ethylene_LUCJ_L2_STO-3G_ML_exact.npz,ethylene,LUCJ,2,STO-3G,ML_exact,28,14,8,8,10000,464,0.0464,0.04640000000000001,0.16800000000000004
ethylene_LUCJ_L2_STO-3G_MP2.npz,ethylene,LUCJ,2,STO-3G,MP2,28,14,8,8,10000,439,0.0439,0.04390000000000001,0.14320000000000005
ethylene_LUCJ_L2_STO-3G_random.npz,ethylene,LUCJ,2,STO-3G,random,28,14,8,8,10000,447,0.0447,0.04470000000000001,0.15230000000000005
ethylene_LUCJ_L2_STO-3G_zeroes.npz,ethylene,LUCJ,2,STO-3G,zeroes,28,14,8,8,5688,417,0.07331223628691984,0.13210000000000002,0.2858
ethylene_LUCJ_L2_aug-cc-pVDZ_CCSD.npz,ethylene,LUCJ,2,aug-cc-pVDZ,CCSD,28,14,8,8,9991,489,0.048944049644680215,0.049000000000000016,0.16390000000000005
ethylene_LUCJ_L2_aug-cc-pVDZ_ML.npz,ethylene,LUCJ,2,aug-cc-pVDZ,ML,28,14,8,8,9987,533,0.05336938019425253,0.05370000000000001,0.17180000000000006
ethylene_LUCJ_L2_aug-cc-pVDZ_ML_exact.npz,ethylene,LUCJ,2,aug-cc-pVDZ,ML_exact,28,14,8,8,9991,591,0.05915323791412271,0.05960000000000001,0.17210000000000003
ethylene_LUCJ_L2_aug-cc-pVDZ_MP2.npz,ethylene,LUCJ,2,aug-cc-pVDZ,MP2,28,14,8,8,9979,556,0.05571700571199519,0.05630000000000002,0.18720000000000003
ethylene_LUCJ_L2_aug-cc-pVDZ_random.npz,ethylene,LUCJ,2,aug-cc-pVDZ,random,28,14,8,8,10000,460,0.046,0.04600000000000001,0.16100000000000003
ethylene_LUCJ_L2_aug-cc-pVDZ_zeroes.npz,ethylene,LUCJ,2,aug-cc-pVDZ,zeroes,28,14,8,8,5569,390,0.07003052612677321,0.14850000000000002,0.303
ethylene_LUCJ_L2_cc-pVDZ_CCSD.npz,ethylene,LUCJ,2,cc-pVDZ,CCSD,28,14,8,8,10000,451,0.0451,0.045100000000000015,0.14900000000000005
ethylene_LUCJ_L2_cc-pVDZ_ML.npz,ethylene,LUCJ,2,cc-pVDZ,ML,28,14,8,8,10000,453,0.0453,0.04530000000000001,0.15110000000000004
ethylene_LUCJ_L2_cc-pVDZ_ML_exact.npz,ethylene,LUCJ,2,cc-pVDZ,ML_exact,28,14,8,8,9998,458,0.045809161832366475,0.04580000000000001,0.15770000000000006
ethylene_LUCJ_L2_cc-pVDZ_MP2.npz,ethylene,LUCJ,2,cc-pVDZ,MP2,28,14,8,8,10000,442,0.0442,0.04420000000000002,0.14610000000000006
ethylene_LUCJ_L2_cc-pVDZ_random.npz,ethylene,LUCJ,2,cc-pVDZ,random,28,14,8,8,10000,505,0.0505,0.05050000000000002,0.17280000000000006
ethylene_LUCJ_L2_cc-pVDZ_zeroes.npz,ethylene,LUCJ,2,cc-pVDZ,zeroes,28,14,8,8,6107,490,0.08023579498935647,0.14070000000000002,0.2831
ethylene_LUCJ_L3_STO-3G_CCSD.npz,ethylene,LUCJ,3,STO-3G,CCSD,28,14,8,8,10000,420,0.042,0.04200000000000001,0.13930000000000003
ethylene_LUCJ_L3_STO-3G_ML.npz,ethylene,LUCJ,3,STO-3G,ML,28,14,8,8,10000,337,0.0337,0.03370000000000001,0.12670000000000003
ethylene_LUCJ_L3_STO-3G_ML_exact.npz,ethylene,LUCJ,3,STO-3G,ML_exact,28,14,8,8,9999,379,0.037903790379037905,0.03790000000000001,0.14
ethylene_LUCJ_L3_STO-3G_MP2.npz,ethylene,LUCJ,3,STO-3G,MP2,28,14,8,8,10000,340,0.034,0.034,0.12060000000000003
ethylene_LUCJ_L3_STO-3G_random.npz,ethylene,LUCJ,3,STO-3G,random,28,14,8,8,10000,386,0.0386,0.03860000000000001,0.13760000000000003
ethylene_LUCJ_L3_STO-3G_zeroes.npz,ethylene,LUCJ,3,STO-3G,zeroes,28,14,8,8,5777,387,0.06698978708672321,0.13210000000000002,0.278
ethylene_LUCJ_L3_aug-cc-pVDZ_CCSD.npz,ethylene,LUCJ,3,aug-cc-pVDZ,CCSD,28,14,8,8,9999,448,0.0448044804480448,0.04480000000000001,0.15630000000000005
ethylene_LUCJ_L3_aug-cc-pVDZ_ML.npz,ethylene,LUCJ,3,aug-cc-pVDZ,ML,28,14,8,8,10000,454,0.0454,0.04540000000000001,0.14430000000000004
ethylene_LUCJ_L3_aug-cc-pVDZ_ML_exact.npz,ethylene,LUCJ,3,aug-cc-pVDZ,ML_exact,28,14,8,8,10000,387,0.0387,0.03870000000000001,0.14190000000000003
ethylene_LUCJ_L3_aug-cc-pVDZ_MP2.npz,ethylene,LUCJ,3,aug-cc-pVDZ,MP2,28,14,8,8,9998,470,0.04700940188037608,0.04700000000000001,0.15100000000000002
ethylene_LUCJ_L3_aug-cc-pVDZ_random.npz,ethylene,LUCJ,3,aug-cc-pVDZ,random,28,14,8,8,10000,357,0.0357,0.03570000000000001,0.14450000000000002
ethylene_LUCJ_L3_aug-cc-pVDZ_zeroes.npz,ethylene,LUCJ,3,aug-cc-pVDZ,zeroes,28,14,8,8,5705,445,0.07800175284837861,0.1561,0.3027
ethylene_LUCJ_L3_cc-pVDZ_CCSD.npz,ethylene,LUCJ,3,cc-pVDZ,CCSD,28,14,8,8,10000,389,0.0389,0.038900000000000004,0.1375
ethylene_LUCJ_L3_cc-pVDZ_ML.npz,ethylene,LUCJ,3,cc-pVDZ,ML,28,14,8,8,10000,359,0.0359,0.0359,0.13790000000000002
ethylene_LUCJ_L3_cc-pVDZ_ML_exact.npz,ethylene,LUCJ,3,cc-pVDZ,ML_exact,28,14,8,8,10000,357,0.0357,0.03570000000000001,0.13100000000000003
ethylene_LUCJ_L3_cc-pVDZ_MP2.npz,ethylene,LUCJ,3,cc-pVDZ,MP2,28,14,8,8,10000,358,0.0358,0.035800000000000005,0.13570000000000002
ethylene_LUCJ_L3_cc-pVDZ_random.npz,ethylene,LUCJ,3,cc-pVDZ,random,28,14,8,8,10000,395,0.0395,0.03950000000000001,0.14110000000000003
ethylene_LUCJ_L3_cc-pVDZ_zeroes.npz,ethylene,LUCJ,3,cc-pVDZ,zeroes,28,14,8,8,6426,458,0.07127295362589481,0.12320000000000003,0.27390000000000003
ethylene_LUCJ_L4_STO-3G_CCSD.npz,ethylene,LUCJ,4,STO-3G,CCSD,28,14,8,8,10000,337,0.0337,0.03370000000000001,0.13320000000000004
ethylene_LUCJ_L4_STO-3G_ML.npz,ethylene,LUCJ,4,STO-3G,ML,28,14,8,8,10000,376,0.0376,0.03760000000000001,0.1373
ethylene_LUCJ_L4_STO-3G_ML_exact.npz,ethylene,LUCJ,4,STO-3G,ML_exact,28,14,8,8,10000,365,0.0365,0.036500000000000005,0.13030000000000003
ethylene_LUCJ_L4_STO-3G_MP2.npz,ethylene,LUCJ,4,STO-3G,MP2,28,14,8,8,9999,360,0.036003600360036005,0.03600000000000001,0.14110000000000003
ethylene_LUCJ_L4_STO-3G_random.npz,ethylene,LUCJ,4,STO-3G,random,28,14,8,8,9999,388,0.0388038803880388,0.03880000000000001,0.13390000000000002
ethylene_LUCJ_L4_STO-3G_zeroes.npz,ethylene,LUCJ,4,STO-3G,zeroes,28,14,8,8,5661,412,0.07277866101395514,0.13290000000000002,0.2878
ethylene_LUCJ_L4_aug-cc-pVDZ_CCSD.npz,ethylene,LUCJ,4,aug-cc-pVDZ,CCSD,28,14,8,8,10000,423,0.0423,0.042300000000000004,0.14310000000000003
ethylene_LUCJ_L4_aug-cc-pVDZ_ML.npz,ethylene,LUCJ,4,aug-cc-pVDZ,ML,28,14,8,8,10000,418,0.0418,0.04180000000000001,0.1391
ethylene_LUCJ_L4_aug-cc-pVDZ_ML_exact.npz,ethylene,LUCJ,4,aug-cc-pVDZ,ML_exact,28,14,8,8,10000,403,0.0403,0.04030000000000001,0.15070000000000003
ethylene_LUCJ_L4_aug-cc-pVDZ_MP2.npz,ethylene,LUCJ,4,aug-cc-pVDZ,MP2,28,14,8,8,10000,414,0.0414,0.041400000000000006,0.14340000000000003
ethylene_LUCJ_L4_aug-cc-pVDZ_random.npz,ethylene,LUCJ,4,aug-cc-pVDZ,random,28,14,8,8,10000,376,0.0376,0.03760000000000001,0.13790000000000002
ethylene_LUCJ_L4_aug-cc-pVDZ_zeroes.npz,ethylene,LUCJ,4,aug-cc-pVDZ,zeroes,28,14,8,8,5741,474,0.08256401323811183,0.15600000000000003,0.3033
ethylene_LUCJ_L4_cc-pVDZ_CCSD.npz,ethylene,LUCJ,4,cc-pVDZ,CCSD,28,14,8,8,10000,341,0.0341,0.034100000000000005,0.13010000000000005
ethylene_LUCJ_L4_cc-pVDZ_ML.npz,ethylene,LUCJ,4,cc-pVDZ,ML,28,14,8,8,10000,400,0.04,0.04000000000000001,0.13190000000000002
ethylene_LUCJ_L4_cc-pVDZ_ML_exact.npz,ethylene,LUCJ,4,cc-pVDZ,ML_exact,28,14,8,8,10000,403,0.0403,0.04030000000000001,0.12990000000000004
ethylene_LUCJ_L4_cc-pVDZ_MP2.npz,ethylene,LUCJ,4,cc-pVDZ,MP2,28,14,8,8,9999,348,0.0348034803480348,0.0349,0.12940000000000002
ethylene_LUCJ_L4_cc-pVDZ_random.npz,ethylene,LUCJ,4,cc-pVDZ,random,28,14,8,8,10000,378,0.0378,0.037800000000000014,0.14030000000000004
ethylene_LUCJ_L4_cc-pVDZ_zeroes.npz,ethylene,LUCJ,4,cc-pVDZ,zeroes,28,14,8,8,6014,435,0.07233122713668108,0.13620000000000002,0.28900000000000003
ethylene_LUCJ_L5_STO-3G_CCSD.npz,ethylene,LUCJ,5,STO-3G,CCSD,28,14,8,8,9999,363,0.036303630363036306,0.03640000000000001,0.12630000000000002
ethylene_LUCJ_L5_STO-3G_ML.npz,ethylene,LUCJ,5,STO-3G,ML,28,14,8,8,10000,398,0.0398,0.0398,0.13240000000000002
ethylene_LUCJ_L5_STO-3G_ML_exact.npz,ethylene,LUCJ,5,STO-3G,ML_exact,28,14,8,8,10000,340,0.034,0.034,0.12450000000000003
ethylene_LUCJ_L5_STO-3G_MP2.npz,ethylene,LUCJ,5,STO-3G,MP2,28,14,8,8,10000,376,0.0376,0.03760000000000001,0.12910000000000005
ethylene_LUCJ_L5_STO-3G_random.npz,ethylene,LUCJ,5,STO-3G,random,28,14,8,8,9999,331,0.0331033103310331,0.033100000000000004,0.13260000000000002
ethylene_LUCJ_L5_STO-3G_zeroes.npz,ethylene,LUCJ,5,STO-3G,zeroes,28,14,8,8,5665,399,0.070432480141218,0.12860000000000002,0.2988
ethylene_LUCJ_L5_aug-cc-pVDZ_CCSD.npz,ethylene,LUCJ,5,aug-cc-pVDZ,CCSD,28,14,8,8,9999,399,0.039903990399039906,0.039900000000000005,0.1345
ethylene_LUCJ_L5_aug-cc-pVDZ_ML.npz,ethylene,LUCJ,5,aug-cc-pVDZ,ML,28,14,8,8,10000,384,0.0384,0.03840000000000001,0.13480000000000003
ethylene_LUCJ_L5_aug-cc-pVDZ_ML_exact.npz,ethylene,LUCJ,5,aug-cc-pVDZ,ML_exact,28,14,8,8,10000,432,0.0432,0.043200000000000016,0.13820000000000005
ethylene_LUCJ_L5_aug-cc-pVDZ_MP2.npz,ethylene,LUCJ,5,aug-cc-pVDZ,MP2,28,14,8,8,9998,417,0.04170834166833367,0.041700000000000015,0.13230000000000003
ethylene_LUCJ_L5_aug-cc-pVDZ_random.npz,ethylene,LUCJ,5,aug-cc-pVDZ,random,28,14,8,8,10000,379,0.0379,0.03790000000000001,0.13640000000000002
ethylene_LUCJ_L5_aug-cc-pVDZ_zeroes.npz,ethylene,LUCJ,5,aug-cc-pVDZ,zeroes,28,14,8,8,5759,440,0.07640215315158881,0.15440000000000004,0.30050000000000004
ethylene_LUCJ_L5_cc-pVDZ_CCSD.npz,ethylene,LUCJ,5,cc-pVDZ,CCSD,28,14,8,8,10000,384,0.0384,0.03840000000000001,0.134
ethylene_LUCJ_L5_cc-pVDZ_ML.npz,ethylene,LUCJ,5,cc-pVDZ,ML,28,14,8,8,9998,359,0.03590718143628726,0.0359,0.12710000000000002
ethylene_LUCJ_L5_cc-pVDZ_ML_exact.npz,ethylene,LUCJ,5,cc-pVDZ,ML_exact,28,14,8,8,9999,353,0.0353035303530353,0.03530000000000001,0.13370000000000004
ethylene_LUCJ_L5_cc-pVDZ_MP2.npz,ethylene,LUCJ,5,cc-pVDZ,MP2,28,14,8,8,10000,376,0.0376,0.03760000000000001,0.13060000000000005
ethylene_LUCJ_L5_cc-pVDZ_random.npz,ethylene,LUCJ,5,cc-pVDZ,random,28,14,8,8,10000,390,0.039,0.03900000000000001,0.13620000000000002
ethylene_LUCJ_L5_cc-pVDZ_zeroes.npz,ethylene,LUCJ,5,cc-pVDZ,zeroes,28,14,8,8,6638,471,0.07095510695992768,0.12140000000000002,0.2821
fluoroform_LUCJ_L1_STO-3G_CCSD.npz,fluoroform,LUCJ,1,STO-3G,CCSD,42,21,17,17,10000,2,0.0002,0.0002,0.0015000000000000002
fluoroform_LUCJ_L1_STO-3G_ML.npz,fluoroform,LUCJ,1,STO-3G,ML,42,21,17,17,10000,3,0.0003,0.00030000000000000003,0.0017000000000000001
fluoroform_LUCJ_L1_STO-3G_ML_exact.npz,fluoroform,LUCJ,1,STO-3G,ML_exact,42,21,17,17,10000,3,0.0003,0.00030000000000000003,0.0009000000000000001
fluoroform_LUCJ_L1_STO-3G_MP2.npz,fluoroform,LUCJ,1,STO-3G,MP2,42,21,17,17,10000,5,0.0005,0.0005,0.0007000000000000001
fluoroform_LUCJ_L1_STO-3G_random.npz,fluoroform,LUCJ,1,STO-3G,random,42,21,17,17,10000,3,0.0003,0.00030000000000000003,0.0016
fluoroform_LUCJ_L1_STO-3G_zeroes.npz,fluoroform,LUCJ,1,STO-3G,zeroes,42,21,17,17,9931,39,0.003927096969086699,0.003999999999999999,0.019799999999999998
fluoroform_LUCJ_L1_aug-cc-pVDZ_CCSD.npz,fluoroform,LUCJ,1,aug-cc-pVDZ,CCSD,42,21,17,17,10000,8,0.0008,0.0008,0.0034
fluoroform_LUCJ_L1_aug-cc-pVDZ_ML.npz,fluoroform,LUCJ,1,aug-cc-pVDZ,ML,42,21,17,17,10000,6,0.0006,0.0006000000000000001,0.004300000000000001
fluoroform_LUCJ_L1_aug-cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,1,aug-cc-pVDZ,ML_exact,42,21,17,17,10000,18,0.0018,0.0018000000000000002,0.006400000000000001
fluoroform_LUCJ_L1_aug-cc-pVDZ_MP2.npz,fluoroform,LUCJ,1,aug-cc-pVDZ,MP2,42,21,17,17,10000,11,0.0011,0.0011,0.005300000000000002
fluoroform_LUCJ_L1_aug-cc-pVDZ_random.npz,fluoroform,LUCJ,1,aug-cc-pVDZ,random,42,21,17,17,10000,1,0.0001,0.0001,0.0011
fluoroform_LUCJ_L1_aug-cc-pVDZ_zeroes.npz,fluoroform,LUCJ,1,aug-cc-pVDZ,zeroes,42,21,17,17,9962,53,0.005320216823930937,0.005600000000000002,0.024600000000000004
fluoroform_LUCJ_L1_cc-pVDZ_CCSD.npz,fluoroform,LUCJ,1,cc-pVDZ,CCSD,42,21,17,17,10000,8,0.0008,0.0008,0.0016
fluoroform_LUCJ_L1_cc-pVDZ_ML.npz,fluoroform,LUCJ,1,cc-pVDZ,ML,42,21,17,17,10000,1,0.0001,0.0001,0.0012000000000000001
fluoroform_LUCJ_L1_cc-pVDZ_ML_exact.npz,fluoroform,LUCJ,1,cc-pVDZ,ML_exact,42,21,17,17,10000,2,0.0002,0.0002,0.0016
fluoroform_LUCJ_L1_cc-pVDZ_MP2.npz,fluoroform,LUCJ,1,cc-pVDZ,MP2,42,21,17,17,10000,4,0.0004,0.0004,0.0016
fluoroform_LUCJ_L1_cc-pVDZ_random.npz,fluoroform,LUCJ,1,cc-pVDZ,random,42,21,17,17,10000,3,0.0003,0.00030000000000000003,0.0011
fluoroform_LUCJ_L1_cc-pVDZ_zeroes.npz,fluoroform,LUCJ,1,cc-pVDZ,zeroes,42,21,17,17,9950,57,0.005728643216080402,0.006000000000000001,0.024500000000000004
fluoroform_LUCJ_L2_STO-3G_CCSD.npz,fluoroform,LUCJ,2,STO-3G,CCSD,42,21,17,17,10000,0,0.0,0.0,0.0002
fluoroform_LUCJ_L2_STO-3G_ML.npz,fluoroform,LUCJ,2,STO-3G,ML,42,21,17,17,10000,0,0.0,0.0,0.0004
fluoroform_LUCJ_L2_STO-3G_ML_exact.npz,fluoroform,LUCJ,2,STO-3G,ML_exact,42,21,17,17,10000,0,0.0,0.0,0.00030000000000000003
fluoroform_LUCJ_L2_STO-3G_MP2.npz,fluoroform,LUCJ,2,STO-3G,MP2,42,21,17,17,10000,0,0.0,0.0,0.0001
fluoroform_LUCJ_L2_STO-3G_random.npz,fluoroform,LUCJ,2,STO-3G,random,42,21,17,17,10000,0,0.0,0.0,0.0004
